59	59	0.97781	0.22931	0.01	0.57089	0.79951	0.95255	0.17987
61	61	0.9905	0.26024	0.01	0.57634	0.79233	0.96298	0.18454
59	59	0.9889	0.36725	0.01	0.55117	0.80019	0.95876	0.19484
53	53	0.98946	0.25101	0.01	0.55206	0.80716	0.96136	0.097957
62	62	0.98698	0.28597	0.01	0.56223	0.78547	0.95712	0.13718
61	61	0.98341	0.30197	0.01	0.56695	0.79107	0.95883	0.1628
65	65	0.98612	0.31117	0.01	0.55544	0.74122	0.96321	0.19865
60	60	0.98869	0.31134	0.01	0.55603	0.82099	0.96122	0.16108
60	60	0.98944	0.29561	0.01	0.55274	0.77308	0.96198	0.10505
64	64	0.98978	0.28887	0.01	0.55797	0.83393	0.96472	0.17523
52	52	0.98948	0.22751	0.01	0.5647	0.80194	0.95999	0.15055
56	56	0.98886	0.32014	0.01	0.56999	0.80469	0.95906	0.21164
55	55	0.98944	0.33394	0.01	0.5524	0.78145	0.96189	0.24861
61	61	0.98094	0.29503	0.01	0.57511	0.79736	0.96215	0.074688
59	59	0.97832	0.29338	0.01	0.54859	0.79356	0.95408	0.12426
62	62	0.98059	0.24869	0.01	0.55436	0.78829	0.95404	0.23528
63	63	0.99064	0.26646	0.01	0.54628	0.81739	0.96177	0.1986
63	63	0.98653	0.25653	0.01	0.56478	0.75888	0.96423	0.12145
61	61	0.99131	0.34068	0.01	0.567	0.79197	0.9629	0.16259
62	62	0.966	0.27192	0.01	0.55407	0.82114	0.94504	0.1568
57	57	0.99627	0.24608	0.01	0.70909	0.80037	0.99728	0.28525
67	67	0.99574	0.22293	0.01	0.70438	0.80239	0.99706	0.16518
66	66	0.9955	0.2268	0.01	0.70335	0.80167	0.99677	0.18134
67	67	0.99493	0.22006	0.01	0.70457	0.82619	0.99621	0.18292
58	58	0.99501	0.17245	0.01	0.7074	0.78785	0.99646	0.31369
56	56	0.99548	0.24877	0.01	0.70436	0.79014	0.99686	0.18526
53	53	0.99521	0.18557	0.01	0.70248	0.79907	0.99708	0.28533
58	58	0.99522	0.21356	0.01	0.70155	0.80153	0.99677	0.26396
65	65	0.99489	0.1751	0.01	0.70497	0.77299	0.99623	0.14863
55	55	0.99606	0.25055	0.01	0.70232	0.80923	0.99673	0.16818
65	65	0.99611	0.18476	0.01	0.70698	0.7902	0.99733	0.23143
58	58	0.99592	0.19999	0.01	0.70869	0.79854	0.99761	0.29907
64	64	0.9954	0.28852	0.01	0.70401	0.78935	0.99633	0.17118
60	60	0.99565	0.21347	0.01	0.70186	0.807	0.99686	0.254
47	47	0.99576	0.24325	0.01	0.705	0.80701	0.9975	0.28281
57	57	0.99544	0.23469	0.01	0.70518	0.78108	0.99679	0.24369
61	61	0.99511	0.23908	0.01	0.7027	0.80326	0.99655	0.30174
62	62	0.99642	0.20839	0.01	0.70509	0.81282	0.99727	0.2004
55	55	0.99506	0.21993	0.01	0.70645	0.81548	0.99665	0.26941
58	58	0.9952	0.20533	0.01	0.70671	0.82072	0.9973	0.31232
60	60	0.99246	0.21535	0.01	0.69594	0.81469	0.98932	0.30772
57	57	0.97689	0.19001	0.01	0.69624	0.7804	0.98421	0.40263
60	60	0.99239	0.18796	0.01	0.69228	0.79937	0.98913	0.25565
62	62	0.98654	0.2095	0.01	0.69186	0.82316	0.98643	0.31863
62	62	0.98933	0.27712	0.01	0.69664	0.78581	0.99009	0.24283
52	52	0.98734	0.21981	0.01	0.69656	0.8002	0.98813	0.36065
57	57	0.98861	0.28372	0.01	0.70081	0.76934	0.99002	0.29847
54	54	0.99091	0.1927	0.01	0.69977	0.80049	0.98918	0.32124
60	60	0.9909	0.20837	0.01	0.68888	0.78184	0.98806	0.22869
57	57	0.99267	0.22826	0.01	0.68938	0.77951	0.98849	0.26607
65	65	0.9911	0.26427	0.01	0.68739	0.781	0.9887	0.25058
62	62	0.9736	0.14297	0.01	0.69309	0.8252	0.9846	0.23131
57	57	0.99083	0.19817	0.01	0.69343	0.82687	0.98795	0.34326
58	58	0.98152	0.22204	0.01	0.69564	0.80274	0.98431	0.35931
56	56	0.98028	0.22496	0.01	0.6953	0.8166	0.98108	0.28873
56	56	0.99146	0.19797	0.01	0.69924	0.79844	0.98708	0.35367
57	57	0.99093	0.19749	0.01	0.69316	0.78976	0.98634	0.3048
58	58	0.99281	0.22503	0.01	0.68856	0.79047	0.98771	0.24182
62	62	0.98773	0.28999	0.01	0.69317	0.8172	0.98649	0.34664
56	56	0.98392	0.26347	0.01	0.69464	0.81738	0.98555	0.34007
59	59	0.97537	0.62679	0.01	0.56021	0.54582	0.95579	0.30349
